ticker,coin,coin_order,close_ts,close_dt,day,minute,side,won,entry_ml,entry_bid,entry_ask,entry_vol,bid_d1,ask_d1,bid_d2,ask_d2,bid_d3,ask_d3,bid_d4,ask_d4,bid_d5,ask_d5,trade_price,fee,pnl,contracts,population
KXDOGE15M-26MAY281330-30,DOGE,4,1779989400,2026-05-28 17:30:00+00:00,2026-05-28,30,no,1,14.0,0.6599999999999999,0.72,0.0,0.72,0.77,0.74,0.79,0.72,0.78,0.45999999999999996,0.52,0.45999999999999996,0.52,0.79,0.2323,3.9676999999999993,20,all
KXSOL15M-26MAY281400-00,SOL,2,1779991200,2026-05-28 18:00:00+00:00,2026-05-28,0,yes,0,14.0,0.78,0.84,588.16,0.64,0.67,0.56,0.61,0.69,0.71,0.63,0.67,0.58,0.62,0.61,0.3331,-12.5331,20,all
KXSOL15M-26MAY281500-00,SOL,2,1779994800,2026-05-28 19:00:00+00:00,2026-05-28,0,yes,1,14.0,0.68,0.72,388.19,0.61,0.68,0.71,0.75,0.67,0.7,0.5,0.54,0.65,0.7,0.75,0.2625,4.7375,20,all
KXETH15M-26MAY281515-15,ETH,1,1779995700,2026-05-28 19:15:00+00:00,2026-05-28,15,no,1,14.0,0.65,0.6599999999999999,413.44,0.72,0.75,0.63,0.6699999999999999,0.69,0.7,0.8200000000000001,0.85,0.81,0.83,0.6699999999999999,0.3096,6.290400000000002,20,all
KXSOL15M-26MAY281600-00,SOL,2,1779998400,2026-05-28 20:00:00+00:00,2026-05-28,0,yes,0,14.0,0.71,0.72,72.32,0.61,0.68,0.63,0.69,0.69,0.72,0.69,0.74,0.76,0.82,0.69,0.2995,-14.099499999999999,20,all
KXXRP15M-26MAY281630-30,XRP,3,1780000200,2026-05-28 20:30:00+00:00,2026-05-28,30,yes,1,14.0,0.67,0.7,325.41,0.62,0.68,0.72,0.78,0.84,0.88,0.902,0.91,0.96,0.978,0.78,0.2403,4.159699999999999,20,all
KXXRP15M-26MAY281700-00,XRP,3,1780002000,2026-05-28 21:00:00+00:00,2026-05-28,0,no,1,14.0,0.65,0.6699999999999999,50.82,0.6,0.65,0.63,0.6699999999999999,0.5700000000000001,0.62,0.49,0.55,0.48,0.5700000000000001,0.6699999999999999,0.3096,6.290400000000002,20,all
KXBTC15M-26MAY281800-00,BTC,0,1780005600,2026-05-28 22:00:00+00:00,2026-05-28,0,no,1,14.0,0.71,0.72,44512.39,0.6699999999999999,0.6799999999999999,0.7,0.71,0.8200000000000001,0.83,0.81,0.8200000000000001,0.9,0.901,0.71,0.2883,5.511700000000001,20,all
KXSOL15M-26MAY281815-15,SOL,2,1780006500,2026-05-28 22:15:00+00:00,2026-05-28,15,yes,0,14.0,0.72,0.74,65.57,0.68,0.73,0.58,0.64,0.34,0.35,0.31,0.32,0.3,0.33,0.64,0.3226,-13.1226,20,all
KXBTC15M-26MAY281900-00,BTC,0,1780009200,2026-05-28 23:00:00+00:00,2026-05-28,0,yes,0,14.0,0.65,0.66,39934.05,0.67,0.68,0.65,0.66,0.69,0.7,0.82,0.83,0.95,0.951,0.66,0.3142,-13.5142,20,all
KXBTC15M-26MAY281915-15,BTC,0,1780010100,2026-05-28 23:15:00+00:00,2026-05-28,15,yes,1,14.0,0.66,0.68,66704.73,0.75,0.76,0.78,0.79,0.902,0.91,0.84,0.86,0.906,0.909,0.79,0.2323,3.9676999999999993,20,all
KXXRP15M-26MAY281945-45,XRP,3,1780011900,2026-05-28 23:45:00+00:00,2026-05-28,45,no,1,14.0,0.65,0.69,158.48,0.65,0.6599999999999999,0.73,0.78,0.81,0.88,0.84,0.85,0.84,0.85,0.78,0.2403,4.159699999999999,20,all
KXHYPE15M-26MAY282015-15,HYPE,5,1780013700,2026-05-29 00:15:00+00:00,2026-05-29,15,yes,0,14.0,0.7,0.75,2.11,0.7,0.76,0.54,0.6,0.3,0.35,0.13,0.18,0.14,0.19,0.6,0.336,-12.336,20,all
KXXRP15M-26MAY282045-45,XRP,3,1780015500,2026-05-29 00:45:00+00:00,2026-05-29,45,no,1,14.0,0.65,0.6799999999999999,63.17,0.71,0.74,0.74,0.77,0.71,0.75,0.64,0.7,0.64,0.71,0.77,0.248,4.351999999999999,20,all
KXSOL15M-26MAY282115-15,SOL,2,1780017300,2026-05-29 01:15:00+00:00,2026-05-29,15,yes,1,14.0,0.69,0.72,102.28,0.73,0.79,0.67,0.72,0.57,0.62,0.66,0.72,0.85,0.89,0.72,0.2823,5.3177,20,all
KXXRP15M-26MAY282130-30,XRP,3,1780018200,2026-05-29 01:30:00+00:00,2026-05-29,30,no,1,14.0,0.69,0.74,92.51,0.64,0.7,0.7,0.76,0.78,0.85,0.84,0.9,0.94,0.97,0.76,0.2554,4.5446,20,all
KXBTC15M-26MAY282200-00,BTC,0,1780020000,2026-05-29 02:00:00+00:00,2026-05-29,0,yes,1,14.0,0.67,0.68,51574.71,0.8,0.81,0.64,0.65,0.58,0.59,0.23,0.24,0.43,0.44,0.65,0.3185,6.6815,20,all
KXSOL15M-26MAY282300-00,SOL,2,1780023600,2026-05-29 03:00:00+00:00,2026-05-29,0,yes,0,14.0,0.66,0.68,109.51,0.57,0.61,0.6,0.64,0.6,0.64,0.61,0.66,0.62,0.7,0.64,0.3226,-13.1226,20,all
KXBTC15M-26MAY282315-15,BTC,0,1780024500,2026-05-29 03:15:00+00:00,2026-05-29,15,yes,1,14.0,0.69,0.7,35867.33,0.75,0.76,0.7,0.71,0.85,0.86,0.85,0.86,0.911,0.92,0.71,0.2883,5.511700000000001,20,all
KXBTC15M-26MAY282330-30,BTC,0,1780025400,2026-05-29 03:30:00+00:00,2026-05-29,30,no,1,14.0,0.6699999999999999,0.6799999999999999,29107.79,0.6699999999999999,0.6799999999999999,0.65,0.6599999999999999,0.6699999999999999,0.6799999999999999,0.5800000000000001,0.5900000000000001,0.61,0.62,0.6599999999999999,0.3142,6.485800000000002,20,all
KXETH15M-26MAY290015-15,ETH,1,1780028100,2026-05-29 04:15:00+00:00,2026-05-29,15,yes,0,14.0,0.68,0.7,1260.16,0.63,0.65,0.62,0.63,0.76,0.78,0.8,0.83,0.72,0.73,0.63,0.3264,-12.9264,20,all
KXBTC15M-26MAY290030-30,BTC,0,1780029000,2026-05-29 04:30:00+00:00,2026-05-29,30,yes,1,14.0,0.67,0.69,55134.12,0.7,0.71,0.64,0.65,0.71,0.72,0.67,0.68,0.63,0.64,0.65,0.3185,6.6815,20,all
KXBTC15M-26MAY290100-00,BTC,0,1780030800,2026-05-29 05:00:00+00:00,2026-05-29,0,yes,1,14.0,0.66,0.67,39936.87,0.59,0.6,0.6,0.61,0.63,0.64,0.7,0.71,0.63,0.65,0.61,0.3331,7.466900000000001,20,all
KXBTC15M-26MAY290230-30,BTC,0,1780036200,2026-05-29 06:30:00+00:00,2026-05-29,30,yes,1,14.0,0.69,0.71,51817.22,0.69,0.7,0.74,0.75,0.84,0.85,0.87,0.88,0.89,0.9,0.75,0.2625,4.7375,20,all
KXETH15M-26MAY290315-15,ETH,1,1780038900,2026-05-29 07:15:00+00:00,2026-05-29,15,no,0,14.0,0.6599999999999999,0.6799999999999999,1069.93,0.63,0.6599999999999999,0.6799999999999999,0.69,0.6699999999999999,0.69,0.61,0.63,0.6,0.62,0.69,0.2995,-14.099499999999999,20,all
KXHYPE15M-26MAY290345-45,HYPE,5,1780040700,2026-05-29 07:45:00+00:00,2026-05-29,45,no,1,14.0,0.75,0.8,110.18,0.72,0.78,0.77,0.8,0.74,0.79,0.73,0.78,0.73,0.78,0.8,0.224,3.775999999999999,20,all
KXDOGE15M-26MAY290415-15,DOGE,4,1780042500,2026-05-29 08:15:00+00:00,2026-05-29,15,yes,1,14.0,0.65,0.69,98.36,0.89,0.9,0.76,0.78,0.68,0.73,0.6,0.65,0.52,0.58,0.78,0.2403,4.159699999999999,20,all
KXHYPE15M-26MAY290600-00,HYPE,5,1780048800,2026-05-29 10:00:00+00:00,2026-05-29,0,no,1,14.0,0.6599999999999999,0.7,56.12,0.74,0.78,0.74,0.79,0.74,0.8,0.81,0.85,0.76,0.81,0.79,0.2323,3.9676999999999993,20,all
KXXRP15M-26MAY290645-45,XRP,3,1780051500,2026-05-29 10:45:00+00:00,2026-05-29,45,no,1,14.0,0.6699999999999999,0.71,66.23,0.69,0.72,0.75,0.79,0.73,0.77,0.73,0.78,0.49,0.56,0.79,0.2323,3.9676999999999993,20,all
KXBTC15M-26MAY290700-00,BTC,0,1780052400,2026-05-29 11:00:00+00:00,2026-05-29,0,no,0,14.0,0.65,0.6599999999999999,21023.05,0.62,0.63,0.61,0.62,0.7,0.71,0.44999999999999996,0.45999999999999996,0.35,0.37,0.62,0.3299,-12.7299,20,all
KXBTC15M-26MAY290715-15,BTC,0,1780053300,2026-05-29 11:15:00+00:00,2026-05-29,15,no,0,14.0,0.7,0.71,16219.86,0.7,0.71,0.6799999999999999,0.69,0.65,0.6599999999999999,0.65,0.6599999999999999,0.43999999999999995,0.44999999999999996,0.69,0.2995,-14.099499999999999,20,all
KXBTC15M-26MAY290745-45,BTC,0,1780055100,2026-05-29 11:45:00+00:00,2026-05-29,45,no,1,14.0,0.65,0.6599999999999999,17696.95,0.6799999999999999,0.69,0.65,0.6599999999999999,0.65,0.6599999999999999,0.37,0.38,0.42000000000000004,0.43000000000000005,0.6599999999999999,0.3142,6.485800000000002,20,all
KXETH15M-26MAY290830-30,ETH,1,1780057800,2026-05-29 12:30:00+00:00,2026-05-29,30,yes,1,14.0,0.69,0.7,1251.23,0.76,0.78,0.79,0.8,0.83,0.86,0.82,0.84,0.84,0.85,0.8,0.224,3.775999999999999,20,all
KXETH15M-26MAY290930-30,ETH,1,1780061400,2026-05-29 13:30:00+00:00,2026-05-29,30,yes,1,14.0,0.71,0.72,350.74,0.65,0.67,0.74,0.76,0.65,0.67,0.63,0.67,0.62,0.63,0.76,0.2554,4.5446,20,all
KXSOL15M-26MAY290945-45,SOL,2,1780062300,2026-05-29 13:45:00+00:00,2026-05-29,45,no,0,14.0,0.7,0.71,523.89,0.61,0.64,0.64,0.6799999999999999,0.7,0.73,0.8200000000000001,0.87,0.6,0.64,0.6799999999999999,0.3047,-13.904699999999998,20,all
KXHYPE15M-26MAY291000-00,HYPE,5,1780063200,2026-05-29 14:00:00+00:00,2026-05-29,0,yes,1,14.0,0.67,0.72,111.46,0.68,0.74,0.66,0.71,0.72,0.77,0.73,0.78,0.8,0.85,0.71,0.2883,5.511700000000001,20,all
KXHYPE15M-26MAY291030-30,HYPE,5,1780065000,2026-05-29 14:30:00+00:00,2026-05-29,30,yes,1,14.0,0.72,0.75,194.99,0.62,0.68,0.72,0.77,0.78,0.83,0.8,0.88,0.76,0.85,0.77,0.248,4.351999999999999,20,all
KXHYPE15M-26MAY291045-45,HYPE,5,1780065900,2026-05-29 14:45:00+00:00,2026-05-29,45,no,1,14.0,0.73,0.77,107.21,0.72,0.78,0.6,0.77,0.84,0.88,0.77,0.86,0.8,0.9,0.77,0.248,4.351999999999999,20,all
KXHYPE15M-26MAY291145-45,HYPE,5,1780069500,2026-05-29 15:45:00+00:00,2026-05-29,45,yes,0,14.0,0.65,0.71,220.69,0.71,0.83,0.49,0.72,0.65,0.77,0.8,0.83,0.79,0.84,0.72,0.2823,-14.682299999999998,20,all
KXHYPE15M-26MAY291530-30,HYPE,5,1780083000,2026-05-29 19:30:00+00:00,2026-05-29,30,yes,1,14.0,0.69,0.71,40.04,0.72,0.77,0.6,0.66,0.52,0.55,0.63,0.69,0.68,0.73,0.66,0.3142,6.485799999999999,20,all
KXBTC15M-26MAY291700-00,BTC,0,1780088400,2026-05-29 21:00:00+00:00,2026-05-29,0,yes,0,14.0,0.68,0.69,34005.38,0.74,0.75,0.66,0.68,0.58,0.6,0.68,0.69,0.55,0.56,0.68,0.3047,-13.904700000000002,20,all
KXETH15M-26MAY291730-30,ETH,1,1780090200,2026-05-29 21:30:00+00:00,2026-05-29,30,no,1,14.0,0.65,0.6599999999999999,1448.38,0.6599999999999999,0.6699999999999999,0.7,0.72,0.81,0.8200000000000001,0.85,0.86,0.922,0.9299999999999999,0.72,0.2823,5.3177,20,all
KXHYPE15M-26MAY291815-15,HYPE,5,1780092900,2026-05-29 22:15:00+00:00,2026-05-29,15,yes,1,14.0,0.69,0.71,299.17,0.74,0.77,0.73,0.79,0.79,0.83,0.74,0.79,0.77,0.78,0.79,0.2323,3.9676999999999993,20,all
KXHYPE15M-26MAY291845-45,HYPE,5,1780094700,2026-05-29 22:45:00+00:00,2026-05-29,45,yes,1,14.0,0.65,0.67,92.1,0.78,0.81,0.69,0.74,0.63,0.64,0.58,0.63,0.63,0.66,0.74,0.2694,4.9306,20,all
KXXRP15M-26MAY291900-00,XRP,3,1780095600,2026-05-29 23:00:00+00:00,2026-05-29,0,yes,1,14.0,0.66,0.69,65.81,0.7,0.75,0.72,0.77,0.51,0.55,0.49,0.58,0.23,0.29,0.77,0.248,4.351999999999999,20,all
KXSOL15M-26MAY291915-15,SOL,2,1780096500,2026-05-29 23:15:00+00:00,2026-05-29,15,no,1,14.0,0.6799999999999999,0.7,182.08,0.74,0.76,0.63,0.69,0.52,0.56,0.43000000000000005,0.43999999999999995,0.20999999999999996,0.24,0.69,0.2995,5.900500000000001,20,all
KXHYPE15M-26MAY291945-45,HYPE,5,1780098300,2026-05-29 23:45:00+00:00,2026-05-29,45,no,0,14.0,0.69,0.71,146.6,0.71,0.72,0.63,0.6799999999999999,0.47,0.52,0.45999999999999996,0.47,0.7,0.72,0.6799999999999999,0.3047,-13.904699999999998,20,all
KXHYPE15M-26MAY292030-30,HYPE,5,1780101000,2026-05-30 00:30:00+00:00,2026-05-30,30,yes,1,14.0,0.72,0.75,829.34,0.72,0.73,0.62,0.68,0.74,0.78,0.63,0.68,0.73,0.77,0.68,0.3047,6.095299999999998,20,all
KXBTC15M-26MAY292045-45,BTC,0,1780101900,2026-05-30 00:45:00+00:00,2026-05-30,45,no,0,14.0,0.77,0.78,38846.39,0.75,0.76,0.65,0.6599999999999999,0.6,0.61,0.75,0.76,0.8,0.81,0.6599999999999999,0.3142,-13.514199999999999,20,all
KXETH15M-26MAY292115-15,ETH,1,1780103700,2026-05-30 01:15:00+00:00,2026-05-30,15,no,0,14.0,0.65,0.6799999999999999,666.29,0.8,0.83,0.74,0.75,0.5,0.53,0.5800000000000001,0.61,0.6699999999999999,0.71,0.75,0.2625,-15.2625,20,all
KXBTC15M-26MAY292200-00,BTC,0,1780106400,2026-05-30 02:00:00+00:00,2026-05-30,0,yes,1,14.0,0.73,0.74,43231.79,0.67,0.68,0.72,0.73,0.69,0.7,0.78,0.79,0.71,0.73,0.73,0.276,5.1240000000000006,20,all
KXBTC15M-26MAY292245-45,BTC,0,1780109100,2026-05-30 02:45:00+00:00,2026-05-30,45,yes,1,14.0,0.71,0.72,38879.0,0.7,0.71,0.74,0.75,0.87,0.88,0.908,0.909,0.906,0.907,0.75,0.2625,4.7375,20,all
KXXRP15M-26MAY292300-00,XRP,3,1780110000,2026-05-30 03:00:00+00:00,2026-05-30,0,no,0,14.0,0.65,0.6799999999999999,56.42,0.6799999999999999,0.71,0.71,0.76,0.8200000000000001,0.85,0.85,0.88,0.77,0.8200000000000001,0.76,0.2554,-15.4554,20,all
KXDOGE15M-26MAY292315-15,DOGE,4,1780110900,2026-05-30 03:15:00+00:00,2026-05-30,15,yes,1,14.0,0.67,0.72,75.12,0.67,0.73,0.67,0.73,0.69,0.74,0.76,0.81,0.76,0.79,0.73,0.276,5.1240000000000006,20,all
KXXRP15M-26MAY300000-00,XRP,3,1780113600,2026-05-30 04:00:00+00:00,2026-05-30,0,no,1,14.0,0.6699999999999999,0.7,114.17,0.5700000000000001,0.5900000000000001,0.6,0.6799999999999999,0.5800000000000001,0.6,0.71,0.74,0.54,0.5900000000000001,0.6799999999999999,0.3047,6.095300000000001,20,all
KXBTC15M-26MAY300015-15,BTC,0,1780114500,2026-05-30 04:15:00+00:00,2026-05-30,15,yes,0,14.0,0.75,0.76,37083.48,0.77,0.78,0.59,0.6,0.46,0.47,0.32,0.33,0.2,0.21,0.6,0.336,-12.336,20,all
KXXRP15M-26MAY300245-45,XRP,3,1780123500,2026-05-30 06:45:00+00:00,2026-05-30,45,yes,1,14.0,0.69,0.71,79.4,0.46,0.52,0.59,0.65,0.42,0.47,0.51,0.54,0.63,0.71,0.65,0.3185,6.6815,20,all
KXHYPE15M-26MAY300330-30,HYPE,5,1780126200,2026-05-30 07:30:00+00:00,2026-05-30,30,yes,1,14.0,0.65,0.69,230.4,0.66,0.68,0.74,0.78,0.89,0.91,0.87,0.9,0.93,0.935,0.78,0.2403,4.159699999999999,20,all
KXHYPE15M-26MAY300415-15,HYPE,5,1780128900,2026-05-30 08:15:00+00:00,2026-05-30,15,no,1,14.0,0.73,0.75,140.64,0.73,0.76,0.69,0.74,0.69,0.73,0.62,0.6799999999999999,0.55,0.61,0.74,0.2694,4.9306,20,all
KXHYPE15M-26MAY300430-30,HYPE,5,1780129800,2026-05-30 08:30:00+00:00,2026-05-30,30,no,1,14.0,0.75,0.76,287.21,0.74,0.75,0.65,0.69,0.76,0.77,0.74,0.78,0.74,0.78,0.69,0.2995,5.900500000000001,20,all
KXSOL15M-26MAY300500-00,SOL,2,1780131600,2026-05-30 09:00:00+00:00,2026-05-30,0,no,1,14.0,0.65,0.6599999999999999,19.25,0.62,0.65,0.63,0.6599999999999999,0.47,0.49,0.43999999999999995,0.44999999999999996,0.35,0.37,0.6599999999999999,0.3142,6.485800000000002,20,all
KXHYPE15M-26MAY300530-30,HYPE,5,1780133400,2026-05-30 09:30:00+00:00,2026-05-30,30,no,0,14.0,0.73,0.75,68.02,0.76,0.78,0.56,0.62,0.29000000000000004,0.33999999999999997,0.35,0.4,0.27,0.28,0.62,0.3299,-12.7299,20,all
KXHYPE15M-26MAY300700-00,HYPE,5,1780138800,2026-05-30 11:00:00+00:00,2026-05-30,0,yes,1,14.0,0.73,0.74,178.2,0.61,0.66,0.69,0.72,0.67,0.69,0.7,0.75,0.82,0.84,0.72,0.2823,5.3177,20,all
KXHYPE15M-26MAY300715-15,HYPE,5,1780139700,2026-05-30 11:15:00+00:00,2026-05-30,15,yes,0,14.0,0.65,0.69,140.07,0.7,0.73,0.73,0.78,0.6,0.64,0.58,0.63,0.64,0.68,0.78,0.2403,-15.840300000000001,20,all
KXETH15M-26MAY300930-30,ETH,1,1780147800,2026-05-30 13:30:00+00:00,2026-05-30,30,no,0,14.0,0.73,0.75,621.7,0.6699999999999999,0.71,0.6599999999999999,0.6699999999999999,0.6799999999999999,0.69,0.64,0.6599999999999999,0.31999999999999995,0.33999999999999997,0.6699999999999999,0.3096,-13.709599999999998,20,all
KXBTC15M-26MAY301000-00,BTC,0,1780149600,2026-05-30 14:00:00+00:00,2026-05-30,0,yes,1,14.0,0.69,0.7,18050.75,0.69,0.71,0.71,0.72,0.75,0.76,0.56,0.57,0.83,0.84,0.72,0.2823,5.3177,20,all
KXHYPE15M-26MAY301015-15,HYPE,5,1780150500,2026-05-30 14:15:00+00:00,2026-05-30,15,yes,0,14.0,0.68,0.7,156.49,0.67,0.69,0.57,0.63,0.75,0.8,0.81,0.86,0.72,0.78,0.63,0.3264,-12.9264,20,all
KXHYPE15M-26MAY301045-45,HYPE,5,1780152300,2026-05-30 14:45:00+00:00,2026-05-30,45,no,0,14.0,0.6799999999999999,0.69,56.47,0.5700000000000001,0.63,0.5700000000000001,0.61,0.65,0.6799999999999999,0.54,0.6,0.39,0.43999999999999995,0.61,0.3331,-12.5331,20,all
KXSOL15M-26MAY301100-00,SOL,2,1780153200,2026-05-30 15:00:00+00:00,2026-05-30,0,no,1,14.0,0.77,0.79,446.91,0.72,0.76,0.6799999999999999,0.74,0.43000000000000005,0.45999999999999996,0.5800000000000001,0.63,0.78,0.79,0.74,0.2694,4.9306,20,all
KXHYPE15M-26MAY301115-15,HYPE,5,1780154100,2026-05-30 15:15:00+00:00,2026-05-30,15,yes,1,14.0,0.67,0.7,214.56,0.68,0.7,0.58,0.64,0.5,0.52,0.53,0.54,0.78,0.8,0.64,0.3226,6.8774,20,all
KXSOL15M-26MAY301215-15,SOL,2,1780157700,2026-05-30 16:15:00+00:00,2026-05-30,15,no,0,14.0,0.65,0.6599999999999999,372.25,0.6,0.63,0.6699999999999999,0.6799999999999999,0.48,0.52,0.49,0.54,0.29000000000000004,0.30000000000000004,0.6799999999999999,0.3047,-13.904699999999998,20,all
KXSOL15M-26MAY301230-30,SOL,2,1780158600,2026-05-30 16:30:00+00:00,2026-05-30,30,no,1,14.0,0.6699999999999999,0.69,408.74,0.65,0.69,0.62,0.6699999999999999,0.89,0.9,0.81,0.8200000000000001,0.78,0.8200000000000001,0.6699999999999999,0.3096,6.290400000000002,20,all
KXETH15M-26MAY301400-00,ETH,1,1780164000,2026-05-30 18:00:00+00:00,2026-05-30,0,yes,1,14.0,0.65,0.67,458.21,0.75,0.76,0.75,0.77,0.83,0.85,0.89,0.9,0.952,0.962,0.77,0.248,4.351999999999999,20,all
KXBTC15M-26MAY301530-30,BTC,0,1780169400,2026-05-30 19:30:00+00:00,2026-05-30,30,yes,0,14.0,0.66,0.67,35666.14,0.73,0.75,0.62,0.64,0.75,0.76,0.67,0.69,0.56,0.57,0.64,0.3226,-13.1226,20,all
KXXRP15M-26MAY301600-00,XRP,3,1780171200,2026-05-30 20:00:00+00:00,2026-05-30,0,yes,1,14.0,0.71,0.74,31.99,0.75,0.8,0.77,0.8,0.77,0.82,0.73,0.79,0.82,0.83,0.8,0.224,3.775999999999999,20,all
KXHYPE15M-26MAY301615-15,HYPE,5,1780172100,2026-05-30 20:15:00+00:00,2026-05-30,15,yes,1,14.0,0.68,0.7,246.74,0.69,0.7,0.7,0.73,0.68,0.73,0.72,0.76,0.82,0.86,0.73,0.276,5.1240000000000006,20,all
KXHYPE15M-26MAY301630-30,HYPE,5,1780173000,2026-05-30 20:30:00+00:00,2026-05-30,30,no,1,14.0,0.73,0.77,955.52,0.6799999999999999,0.71,0.7,0.72,0.7,0.74,0.74,0.75,0.8,0.88,0.72,0.2823,5.3177,20,all
KXETH15M-26MAY301645-45,ETH,1,1780173900,2026-05-30 20:45:00+00:00,2026-05-30,45,no,1,14.0,0.73,0.74,1103.44,0.65,0.6599999999999999,0.7,0.72,0.71,0.73,0.71,0.73,0.87,0.89,0.72,0.2823,5.3177,20,all
KXHYPE15M-26MAY301730-30,HYPE,5,1780176600,2026-05-30 21:30:00+00:00,2026-05-30,30,no,1,14.0,0.65,0.6699999999999999,68.26,0.65,0.69,0.69,0.7,0.74,0.76,0.79,0.8200000000000001,0.88,0.91,0.7,0.294,5.706000000000001,20,all
KXETH15M-26MAY301830-30,ETH,1,1780180200,2026-05-30 22:30:00+00:00,2026-05-30,30,yes,0,14.0,0.71,0.72,1364.23,0.55,0.57,0.68,0.7,0.67,0.68,0.51,0.52,0.54,0.55,0.7,0.294,-14.294,20,all
KXHYPE15M-26MAY301915-15,HYPE,5,1780182900,2026-05-30 23:15:00+00:00,2026-05-30,15,yes,0,14.0,0.7,0.71,277.34,0.77,0.78,0.75,0.76,0.72,0.77,0.83,0.84,0.77,0.8,0.76,0.2554,-15.4554,20,all
KXXRP15M-26MAY301945-45,XRP,3,1780184700,2026-05-30 23:45:00+00:00,2026-05-30,45,no,1,14.0,0.65,0.6799999999999999,86.86,0.6599999999999999,0.73,0.65,0.72,0.78,0.8,0.8,0.84,0.88,0.91,0.72,0.2823,5.3177,20,all
KXSOL15M-26MAY302000-00,SOL,2,1780185600,2026-05-31 00:00:00+00:00,2026-05-31,0,yes,1,14.0,0.68,0.73,404.06,0.7,0.75,0.66,0.71,0.77,0.83,0.79,0.85,0.83,0.88,0.71,0.2883,5.511700000000001,20,all
KXXRP15M-26MAY302115-15,XRP,3,1780190100,2026-05-31 01:15:00+00:00,2026-05-31,15,yes,1,14.0,0.69,0.73,23.39,0.7,0.71,0.74,0.78,0.75,0.82,0.8,0.87,0.82,0.86,0.78,0.2403,4.159699999999999,20,all
KXXRP15M-26MAY302130-30,XRP,3,1780191000,2026-05-31 01:30:00+00:00,2026-05-31,30,yes,1,14.0,0.65,0.71,14.0,0.61,0.66,0.71,0.77,0.64,0.7,0.7,0.76,0.68,0.73,0.77,0.248,4.351999999999999,20,all
KXHYPE15M-26MAY302330-30,HYPE,5,1780198200,2026-05-31 03:30:00+00:00,2026-05-31,30,no,1,14.0,0.73,0.74,202.65,0.77,0.79,0.73,0.77,0.52,0.55,0.35,0.4,0.16000000000000003,0.18000000000000005,0.77,0.248,4.351999999999999,20,all
KXETH15M-26MAY302345-45,ETH,1,1780199100,2026-05-31 03:45:00+00:00,2026-05-31,45,no,1,14.0,0.71,0.72,579.71,0.6699999999999999,0.6799999999999999,0.6,0.61,0.5900000000000001,0.6,0.44999999999999996,0.48,0.6,0.61,0.61,0.3331,7.466900000000001,20,all
KXHYPE15M-26MAY310030-30,HYPE,5,1780201800,2026-05-31 04:30:00+00:00,2026-05-31,30,yes,1,14.0,0.69,0.72,132.99,0.75,0.77,0.73,0.77,0.81,0.86,0.84,0.89,0.86,0.915,0.77,0.248,4.351999999999999,20,all
KXBTC15M-26MAY310045-45,BTC,0,1780202700,2026-05-31 04:45:00+00:00,2026-05-31,45,no,1,14.0,0.6699999999999999,0.69,37252.92,0.72,0.73,0.76,0.77,0.77,0.78,0.79,0.8,0.6,0.62,0.77,0.248,4.351999999999999,20,all
KXETH15M-26MAY310115-15,ETH,1,1780204500,2026-05-31 05:15:00+00:00,2026-05-31,15,no,1,14.0,0.6799999999999999,0.69,544.16,0.6699999999999999,0.6799999999999999,0.69,0.71,0.84,0.85,0.74,0.75,0.7,0.72,0.71,0.2883,5.511700000000001,20,all
KXETH15M-26MAY310145-45,ETH,1,1780206300,2026-05-31 05:45:00+00:00,2026-05-31,45,yes,0,14.0,0.66,0.73,2582.74,0.76,0.77,0.59,0.61,0.43,0.46,0.54,0.57,0.73,0.75,0.61,0.3331,-12.5331,20,all
KXETH15M-26MAY310200-00,ETH,1,1780207200,2026-05-31 06:00:00+00:00,2026-05-31,0,no,1,14.0,0.69,0.7,1285.64,0.77,0.78,0.73,0.75,0.74,0.77,0.72,0.73,0.5900000000000001,0.6,0.75,0.2625,4.7375,20,all
KXSOL15M-26MAY310400-00,SOL,2,1780214400,2026-05-31 08:00:00+00:00,2026-05-31,0,yes,1,14.0,0.66,0.69,59.83,0.66,0.7,0.74,0.79,0.68,0.71,0.54,0.59,0.72,0.76,0.79,0.2323,3.9676999999999993,20,all
KXXRP15M-26MAY310415-15,XRP,3,1780215300,2026-05-31 08:15:00+00:00,2026-05-31,15,yes,1,14.0,0.65,0.71,60.48,0.72,0.77,0.67,0.73,0.74,0.81,0.85,0.9,0.91,0.95,0.73,0.276,5.1240000000000006,20,all
KXBTC15M-26MAY310645-45,BTC,0,1780224300,2026-05-31 10:45:00+00:00,2026-05-31,45,yes,1,14.0,0.65,0.66,16163.73,0.6,0.61,0.68,0.69,0.8,0.81,0.78,0.79,0.69,0.7,0.69,0.2995,5.900500000000001,20,all
KXSOL15M-26MAY310745-45,SOL,2,1780227900,2026-05-31 11:45:00+00:00,2026-05-31,45,no,1,14.0,0.6599999999999999,0.72,11.98,0.75,0.81,0.63,0.6699999999999999,0.6599999999999999,0.73,0.71,0.78,0.8,0.87,0.6699999999999999,0.3096,6.290400000000002,20,all
KXHYPE15M-26MAY310830-30,HYPE,5,1780230600,2026-05-31 12:30:00+00:00,2026-05-31,30,yes,1,14.0,0.73,0.75,66.47,0.74,0.75,0.66,0.71,0.77,0.8,0.74,0.78,0.37,0.38,0.71,0.2883,5.511700000000001,20,all
