ticker,series,side,frontier_bid,distance_c,multiplier,pool_reward,target,cumulative_ahead,guaranteed_capacity,rest_fraction,min_qty_for_1usd,modeled_reward,worst_one_fill_loss,reward_to_loss,fits_frontier,arithmetic_cover,scalable_candidate,reward_day_if_repeated
KXPRIMARYPLACE-SCRSENS26-1-RNOR,KXPRIMARYPLACE,yes,0.23,0.0,1.0,350.0,1000.0,928.0,72,0.25,23,1.003365324691512,5.29,0.18967208406266767,True,False,False,0.15377949857121864
KXMILLEROUT-26JUL-26NOV03,KXMILLEROUT,yes,0.27,0.0,1.0,200.0,500.0,242.98,257,0.25,21,1.044516289480229,5.67,0.18421804047270351,True,False,False,0.074342430873585
KXSGFT-26SEP07-T120,KXSGFT,yes,0.07,0.0,1.0,100.0,1000.0,164.28,835,0.25,81,1.0023511941591388,5.670000000000001,0.17678151572471582,True,False,False,0.19281659905097348
KXHOODA-27FEBECVOL-75000000000,KXHOODA,yes,0.07,0.0,1.0,100.0,1000.0,744.0,256,0.25,81,1.0023511941591388,5.670000000000001,0.17678151572471582,True,False,False,0.20245964303255198
KXAMZNCC-26SEP07-T102,KXAMZNCC,no,0.07,0.0,1.0,100.0,1000.0,990.0,10,0.25,81,1.0023511941591388,5.670000000000001,0.17678151572471582,False,False,False,0.19592623765734007
KXPOKEMON-26AUGCHAEX-368.43,KXPOKEMON,no,0.27,0.0,1.0,345.0,1000.0,572.5,427,0.25,24,1.0319042871385842,6.48,0.15924448875595434,True,False,False,0.1867285030968246
KXDCGOLFVISITCOUNT-26AUG-4,KXDCGOLFVISITCOUNT,yes,0.16,0.0,1.0,200.0,1000.0,100.0,900,0.25,41,1.0197736599925382,6.5600000000000005,0.1554533018281308,True,False,False,0.18774116152218837
KXMAXSHIPSHORMUZ-26AUG31-AL60,KXMAXSHIPSHORMUZ,yes,0.1,0.0,1.0,125.0,1000.0,15.0,985,0.25,65,1.0074395536267824,6.5,0.15499070055796652,True,False,False,0.18750011159330587
KXEARNINGSMENTIONNBIS-26AUG06-NEO,KXEARNINGSMENTIONNBIS,yes,0.01,3.0,0.125,100.0,1000.0,9.44,990,0.25,647,1.000819836960725,6.47,0.15468621900474885,True,False,False,0.22543890681602935
KXEARNINGSMENTIONNBIS-26AUG06-UBER,KXEARNINGSMENTIONNBIS,yes,0.01,3.0,0.125,100.0,1000.0,345.0,655,0.25,647,1.000819836960725,6.47,0.15468621900474885,True,False,False,0.22543890681602935
KXTOPMOVIE-26AUG06-AVATARA,KXTOPMOVIE,yes,0.02,2.0,0.25,100.0,1000.0,842.1800000000001,157,0.25,324,1.0023511941591388,6.48,0.15468382625912633,False,False,False,0.2095740914323923
KXHDCC-26SEP07-T92,KXHDCC,no,0.08,0.0,1.0,100.0,1000.0,873.7,126,0.25,81,1.0023511941591388,6.48,0.15468382625912633,True,False,False,0.195926237550657
KXEURUSD-26AUG0710-T1.16799,KXEURUSD,yes,0.02,0.0,1.0,25.0,1000.0,57.72,942,0.25,334,1.001919846412287,6.68,0.1499880009599232,True,False,False,1.0432283858070897
KXLULUCC-26SEP07-T80,KXLULUCC,no,0.13,0.0,1.0,145.0,1000.0,25.0,975,0.25,56,1.0079443892750746,7.28,0.13845389962569704,True,False,False,0.19641000599882621
KXSGFT-26SEP07-T119,KXSGFT,yes,0.1,0.0,1.0,100.0,1000.0,165.29,834,0.25,81,1.0023511941591388,8.1,0.12374706100730108,True,False,False,0.1928165990488472
KXCOMEYDISMISS-27-27JAN01,KXCOMEYDISMISS,no,0.13,1.0000000000000009,0.4999999999999996,230.0,1000.0,722.0,278,0.25,70,1.001866832607342,9.1,0.11009525633047716,True,False,False,0.2257176787703495
KXWTIMAX-26AUG31-T94.50,KXWTIMAX,yes,0.09,0.0,1.0,80.0,1000.0,500.0,500,0.25,102,1.0071587262404345,9.18,0.1097122795468883,True,False,False,0.23997345424597022
KXESTPRES-27JAN01-MRUT,KXESTPRES,yes,0.12,0.0,1.0,100.0,1000.0,130.0,870,0.25,81,1.0023511941591388,9.719999999999999,0.10312255083941758,True,False,False,0.1959262373346543
KXUSDJPY-26AUG0710-B159.375,KXUSDJPY,yes,0.03,0.0,1.0,25.0,1000.0,100.0,900,0.25,334,1.001919846412287,10.02,0.0999920006399488,True,False,False,1.0432283858070897
KXUSDJPY-26AUG0710-B159.125,KXUSDJPY,yes,0.03,0.0,1.0,25.0,1000.0,109.0,891,0.25,334,1.001919846412287,10.02,0.0999920006399488,True,False,False,1.0432283858070897
KXWTIMAX-26AUG31-T94.00,KXWTIMAX,yes,0.1,0.0,1.0,80.0,1000.0,600.0,400,0.25,102,1.0071587262404345,10.200000000000001,0.09874105159219945,True,False,False,0.23997345424335642
KXFIFALEAVE-27JAN01-YES,KXFIFALEAVE,yes,0.26,0.0,1.0,200.0,1000.0,318.81,681,0.25,41,1.0197736599925382,10.66,0.09566357035577282,True,False,False,0.13815905308256068
KXPOKEMON-26AUGSQU-26.82,KXPOKEMON,no,0.46,0.0,1.0,345.0,1000.0,9.95,990,0.25,24,1.0319042871385842,11.040000000000001,0.09346959122632102,True,False,False,0.186728503061325
KXPOKEMON-26AUGBLOWATPR-326.97,KXPOKEMON,yes,0.46,0.0,1.0,345.0,1000.0,187.12,812,0.25,24,1.0319042871385842,11.040000000000001,0.09346959122632102,True,False,False,0.1867285031093082
KXURBNCC-26SEP07-T110,KXURBNCC,yes,0.15,0.0,1.0,110.0,1000.0,47.53,952,0.25,74,1.008174386920981,11.1,0.09082652134423252,True,False,False,0.19689377438856287
KXRT-CLA-90,KXRT,yes,0.07,0.9999999999999996,0.5000000000000001,100.0,1000.0,878.41,121,0.25,162,1.002351194159139,11.340000000000002,0.08839075786235792,False,False,False,0.19440589583701123
KXPLTR-26NOVCUST-1120,KXPLTR,yes,0.14,0.0,1.0,100.0,1000.0,922.05,77,0.25,81,1.0023511941591388,11.340000000000002,0.08839075786235791,False,False,False,0.20078701534293886
KXSENATEMND-26-PFLA,KXSENATEMND,yes,0.71,0.0,1.0,500.0,1000.0,725.0,275,0.25,17,1.0602469751777472,12.07,0.08784150581422927,True,False,False,0.08561389443001023
KXPOKEMON-26AUGPERORDBO-174.86,KXPOKEMON,no,0.49,0.0,1.0,345.0,1000.0,168.48,831,0.25,24,1.0319042871385842,11.76,0.08774696319205648,True,False,False,0.186728503074198
KXPOKEMON-26AUGCELULTPR-1298.63,KXPOKEMON,yes,0.26,1.0000000000000009,0.4999999999999996,345.0,1000.0,98.0,902,0.25,47,1.0104692465881466,12.22,0.08268979104649317,True,False,False,0.18288402411203458
KXWENCC-26SEP07-T90.5,KXWENCC,yes,0.15,0.0,1.0,100.0,1000.0,861.0,139,0.25,81,1.0023511941591388,12.15,0.08249804067153405,True,False,False,0.19592623739041065
KXVOTEPRIMARY-SCRSENS26RNORRNOR-35,KXVOTEPRIMARY,yes,0.15,0.0,1.0,100.0,1000.0,890.0,110,0.25,81,1.0023511941591388,12.15,0.08249804067153405,True,False,False,0.2292067419901378
KXALBUMRELEASEDATE-NEWDON-26DEC01,KXALBUMRELEASEDATE,yes,0.21,0.0,1.0,135.0,1000.0,757.88,242,0.25,60,1.0049627791563276,12.6,0.07975895072669267,True,False,False,0.2454177622308375
KXPOKEMON-26AUGFIRPARIL-63.03,KXPOKEMON,yes,0.54,0.0,1.0,345.0,1000.0,22.82,977,0.25,24,1.0319042871385842,12.96,0.07962224437797717,True,False,False,0.18672850309370342
KXTRUTHSOCIAL-26AUG08-B189,KXTRUTHSOCIAL,yes,0.26,1.0000000000000009,0.4999999999999996,100.0,300.0,295.63,4,0.25,49,1.010517632501546,12.74,0.07931849548677754,False,False,False,0.14751024614037547
KXEARNINGSMENTIONNBIS-26AUG06-GOOG,KXEARNINGSMENTIONNBIS,yes,0.02,3.0000000000000004,0.1249999999999999,100.0,1000.0,15.0,985,0.25,647,1.0008198369607244,12.94,0.07734310950237437,True,False,False,0.22543890681602935
KXSGA-27FEBMARGIN-13,KXSGA,yes,0.04,2.0,0.25,100.0,1000.0,280.0,720,0.25,324,1.0023511941591388,12.96,0.07734191312956316,True,False,False,0.2008623007234935
KXCAVAFT-26SEP07-T96,KXCAVAFT,no,0.16,0.0,1.0,100.0,1000.0,825.0,175,0.25,81,1.0023511941591388,12.96,0.07734191312956316,True,False,False,0.19281659915047186
KXCBDECISIONMEXICO-26SEP24-HOLD,KXCBDECISIONMEXICO,no,0.03,3.0,0.125,145.0,1000.0,975.0,25,0.25,445,1.0012413686088912,13.35,0.07499935345384953,False,False,False,0.22205175939879448
KXEURUSD-26AUG0710-B1.163,KXEURUSD,yes,0.04,0.0,1.0,25.0,1000.0,4.0,996,0.25,334,1.001919846412287,13.36,0.0749940004799616,True,False,False,1.0432283858070897
KXPOKEMON-26AUGCELULTPR-1298.63,KXPOKEMON,no,0.59,0.0,1.0,345.0,1000.0,3.0,997,0.25,24,1.0319042871385842,14.16,0.07287459654933504,True,False,False,0.1867285031030664
KXWTIMAX-26AUG31-T92.50,KXWTIMAX,yes,0.14,0.0,1.0,80.0,1000.0,469.0,531,0.25,102,1.0071587262404345,14.280000000000001,0.07052932256585676,True,False,False,0.23997345423354915
KXLULUCC-26SEP07-T86,KXLULUCC,yes,0.13,1.0000000000000009,0.4999999999999996,145.0,1000.0,998.9,1,0.25,112,1.0079443892750737,14.56,0.06922694981284847,False,False,False,0.196459096233932
KXFSLR-26OCTMWSOLD-4000,KXFSLR,no,0.18,0.0,1.0,100.0,1000.0,934.0,66,0.25,81,1.0023511941591388,14.58,0.06874836722627838,False,False,False,0.20078701545728656
KXALBUMRELEASEDATE-NEWFUTURE-27OCT01,KXALBUMRELEASEDATE,no,0.25,0.0,1.0,135.0,1000.0,80.0,920,0.25,60,1.0049627791563276,15.0,0.06699751861042184,True,False,False,0.2454177622232595
KXCOSTFT-26SEP07-T93,KXCOSTFT,no,0.19,0.0,1.0,100.0,1000.0,813.25,186,0.25,81,1.0023511941591388,15.39,0.06513003210910583,True,False,False,0.19281659909221868
KXRUT-26AUG31-3200,KXRUT,yes,0.12,1.0000000000000009,0.4999999999999996,120.0,1000.0,132.09,867,0.25,135,1.004028509451502,16.2,0.06197706848466062,True,False,False,0.1800002619819371
KXLOWCC-26SEP07-T102,KXLOWCC,yes,0.22,0.0,1.0,110.0,1000.0,874.0,126,0.25,74,1.008174386920981,16.28,0.061927173643794894,True,False,False,0.1968937745204808
KXCMGCC-26SEP07-T100.5,KXCMGCC,yes,0.2,0.0,1.0,100.0,1000.0,439.12,560,0.25,81,1.0023511941591388,16.2,0.06187353050365054,True,False,False,0.19592623758490177
KXLOW-26AUGCOMP-0.5,KXLOW,no,0.2,0.0,1.0,100.0,1000.0,929.13,70,0.25,81,1.0023511941591388,16.2,0.06187353050365054,False,False,False,0.20078701552045644
KXEURUSD-26AUG0710-B1.161,KXEURUSD,yes,0.05,0.0,1.0,25.0,1000.0,4.0,996,0.25,334,1.001919846412287,16.7,0.05999520038396928,True,False,False,1.0432283858070897
KXALBUMRELEASEDATE-NEWFUTURE-27FEB01,KXALBUMRELEASEDATE,yes,0.28,0.0,1.0,135.0,1000.0,71.0,929,0.25,60,1.0049627791563276,16.8,0.0598192130450195,True,False,False,0.24541776220810502
KXISMPMI-26AUG-55,KXISMPMI,yes,0.26,0.0,1.0,125.0,1000.0,146.55,853,0.25,65,1.0074395536267824,16.900000000000002,0.059611807906910196,True,False,False,0.18750011161455113
KXGPT-ASTRA-26AUG21,KXGPT,no,0.06,2.0000000000000004,0.2499999999999999,115.0,1000.0,868.62,131,0.25,281,1.00105325113844,16.86,0.0593744514316987,False,False,False,0.23767309535639997
KXRAIN-26AUG07-OKC,KXRAIN,yes,0.21,0.0,1.0,100.0,1000.0,117.27,882,0.25,81,1.0023511941591388,17.009999999999998,0.05892717190823862,True,False,False,0.5540955757862499
KXTRUTHSOCIAL-26AUG08-B189,KXTRUTHSOCIAL,no,0.72,0.0,1.0,100.0,300.0,29.48,270,0.25,25,1.0309278350515463,18.0,0.05727376861397479,True,False,False,0.150395434152765
KXPOKEMON-26AUGASCHERPO-426.2,KXPOKEMON,yes,0.38,1.0000000000000009,0.4999999999999996,345.0,1000.0,748.74,251,0.25,47,1.0104692465881466,17.86,0.056577225452863755,True,False,False,0.1828840241208224
KXAPRPOTUS-26AUG07-39.6,KXAPRPOTUS,no,0.95,0.0,1.0,125.0,300.0,81.94,218,0.25,20,1.0330578512396693,19.0,0.054371465854719435,True,False,False,0.155050449414028
KXCBDECISIONINDIA-26OCT07-HOLD,KXCBDECISIONINDIA,no,0.47,0.0,1.0,200.0,1000.0,651.42,348,0.25,41,1.0197736599925382,19.27,0.05292027296276794,True,False,False,0.2015970376704925
KXSCRSENS1REXACT-26AUG11-GRA-NOR-FRY,KXSCRSENS1REXACT,yes,0.48,0.0,1.0,200.0,1000.0,30.0,970,0.25,41,1.0197736599925382,19.68,0.05181776727604361,True,False,False,0.1576481709017552
KXPRIMARYPLACE-SCRSENS26-1-RFRY,KXPRIMARYPLACE,no,0.86,0.0,1.0,350.0,1000.0,28.0,972,0.25,23,1.003365324691512,19.78,0.050726255040015766,True,False,False,0.1537794985739401
KXPOKEMON-26AUGCHAEX-368.43,KXPOKEMON,yes,0.43,1.0000000000000009,0.4999999999999996,345.0,1000.0,964.4,35,0.25,47,1.0104692465881466,20.21,0.04999847830718192,False,False,False,0.18288402410592222
KXTGTFT-26SEP07-T92,KXTGTFT,no,0.25,0.0,1.0,100.0,1000.0,964.0,36,0.25,81,1.0023511941591388,20.25,0.04949882440292043,False,False,False,0.19281659896465786
KXWTIMIN-26AUG31-T66.00,KXWTIMIN,yes,0.1,0.9999999999999996,0.5000000000000001,80.0,1000.0,825.0,175,0.25,203,1.0022835277417765,20.3,0.049373572795161406,False,False,False,0.23885679807040466
KXALBUMRELEASEDATE-NEWFUTURE-27AUG01,KXALBUMRELEASEDATE,no,0.34,0.0,1.0,135.0,1000.0,58.0,942,0.25,60,1.0049627791563276,20.400000000000002,0.049262881331192526,True,False,False,0.24541776221912698
KXVOTEPRIMARY-SCRSENS26RNORRNOR-30,KXVOTEPRIMARY,yes,0.26,0.0,1.0,100.0,1000.0,749.0,251,0.25,81,1.0023511941591388,21.060000000000002,0.04759502346434656,True,False,False,0.2292067419865333
KXUST10AM-26AUG31-T4.60,KXUST10AM,no,0.27,0.0,1.0,100.0,1000.0,963.0,37,0.25,81,1.0023511941591388,21.87,0.045832244817518915,False,False,False,0.1897996195367055
KXWTIMIN-26AUG31-T73.00,KXWTIMIN,no,0.22,0.0,1.0,80.0,1000.0,371.0,629,0.25,102,1.0071587262404345,22.44,0.044882296178272475,True,False,False,0.23997345412502116
KXCOSTFT-26SEP07-T94,KXCOSTFT,no,0.28,0.0,1.0,100.0,1000.0,898.25,101,0.25,81,1.0023511941591388,22.680000000000003,0.044195378931178954,True,False,False,0.1928165990943449
KXALBUMRELEASEDATE-NEWTAT-27FEB01,KXALBUMRELEASEDATE,yes,0.39,0.0,1.0,135.0,1000.0,989.4,10,0.25,60,1.0049627791563276,23.400000000000002,0.04294712731437297,False,False,False,0.2454177621715965
KXUST5AM-26AUG31-T4.50,KXUST5AM,yes,0.29,0.0,1.0,100.0,1000.0,629.0,371,0.25,81,1.0023511941591388,23.49,0.042671400347345206,True,False,False,0.18979961945554147
KXTRUTHSOCIAL-26AUG08-B169,KXTRUTHSOCIAL,no,0.97,0.0,1.0,100.0,300.0,113.73,186,0.25,25,1.0309278350515463,24.25,0.04251248804336273,True,False,False,0.150395434152765
KXPOKEMON-26AUGSQU-26.82,KXPOKEMON,yes,0.52,1.0000000000000009,0.4999999999999996,345.0,1000.0,132.70000000000002,867,0.25,47,1.0104692465881466,24.44,0.041344895523246585,True,False,False,0.1828840240711528
KXCOMEYDISMISS-27-26OCT01,KXCOMEYDISMISS,no,0.35,1.0000000000000009,0.4999999999999996,230.0,1000.0,820.18,179,0.25,70,1.001866832607342,24.5,0.04089252377989151,True,False,False,0.22571767874983426
KXALBUMRELEASEDATE-NEWTAT-26DEC01,KXALBUMRELEASEDATE,yes,0.21,1.0000000000000009,0.4999999999999996,135.0,1000.0,862.0,138,0.25,120,1.0049627791563267,25.2,0.0398794753633463,True,False,False,0.245479101254625
KXSHEINCC-26SEP07-T92,KXSHEINCC,no,0.35,0.0,1.0,110.0,1000.0,57.31,942,0.25,74,1.008174386920981,25.9,0.03892565200467108,True,False,False,0.19689377443400627
KXCHINADATACENTER-26AUG-27JAN01,KXCHINADATACENTER,yes,0.74,0.0,1.0,230.0,1000.0,0.01,999,0.25,35,1.0018668326073428,25.9,0.038682117089086594,True,False,False,0.22996750897186763
KXEARNINGSMENTIONNBIS-26AUG06-ROBO,KXEARNINGSMENTIONNBIS,yes,0.02,4.0,0.0625,100.0,1000.0,152.63,847,0.25,1293,1.0000541405953918,25.86,0.03867185385132992,False,False,False,0.22527172748785607
KXCMGCC-26SEP07-T102.5,KXCMGCC,yes,0.02,4.0,0.0625,100.0,1000.0,345.0,655,0.25,1293,1.0000541405953918,25.86,0.03867185385132992,False,False,False,0.19556432960284667
KXRAIN-26AUG06-CHI,KXRAIN,yes,0.02,4.0,0.0625,100.0,1000.0,371.1,628,0.25,1293,1.0000541405953918,25.86,0.03867185385132992,False,False,False,0.5530720701099748
KXEARNINGSMENTIONNBIS-26AUG06-CASH,KXEARNINGSMENTIONNBIS,no,0.01,5.0,0.03125,100.0,1000.0,811.74,188,0.25,2586,1.0000541405953918,25.86,0.03867185385132992,False,False,False,0.22527524730357584
KXUST10AM-26AUG31-T4.76,KXUST10AM,yes,0.33,0.0,1.0,100.0,1000.0,913.0,87,0.25,81,1.0023511941591388,26.73,0.03749910939615184,True,False,False,0.18979961955277388
KXEURUSDAW-26AUG07-1.1590,KXEURUSDAW,yes,0.05,3.0,0.125,120.0,1000.0,741.16,258,0.25,538,1.0003408844401749,26.900000000000002,0.03718739347361245,False,False,False,0.2351138609171676
KXALBUMRELEASEDATE-NEWFUTURE-27JUN01,KXALBUMRELEASEDATE,no,0.48,0.0,1.0,135.0,1000.0,41.0,959,0.25,60,1.0049627791563276,28.799999999999997,0.03489454094292804,True,False,False,0.245417762214993
KXPOKEMON-26AUGMEGDRAEX-735.23,KXPOKEMON,yes,0.31,2.0000000000000018,0.2499999999999997,345.0,1000.0,15.0,985,0.25,94,1.010469246588146,29.14,0.03467636398723905,True,False,False,0.18290688173606245
KXRACE-26NOVSHIP-3325,KXRACE,yes,0.36,0.0,1.0,100.0,1000.0,173.55,826,0.25,81,1.0023511941591388,29.16,0.03437418361313919,True,False,False,0.20078701525902085
KXCOSTFT-26SEP07-T95,KXCOSTFT,no,0.36,0.0,1.0,100.0,1000.0,550.13,449,0.25,81,1.0023511941591388,29.16,0.03437418361313919,True,False,False,0.19281659909646914
KXTGTFT-26SEP07-T95,KXTGTFT,yes,0.36,0.0,1.0,100.0,1000.0,987.74,12,0.25,81,1.0023511941591388,29.16,0.03437418361313919,False,False,False,0.19281659897188508
KXCOSTFT-26SEP07-T96,KXCOSTFT,no,0.37,0.0,1.0,100.0,1000.0,825.0,175,0.25,81,1.0023511941591388,29.97,0.03344515162359489,True,False,False,0.19281659909859541
KXDCGOLFVISITCOUNT-26AUG-2,KXDCGOLFVISITCOUNT,yes,0.19,1.9999999999999991,0.2500000000000001,200.0,1000.0,163.0,837,0.25,161,1.0012126488604216,30.59,0.03273006370906903,True,False,False,0.1843759784157522
KXUST10AM-26AUG31-T4.74,KXUST10AM,yes,0.38,0.0,1.0,100.0,1000.0,400.0,600,0.25,81,1.0023511941591388,30.78,0.03256501605455291,True,False,False,0.18979961955112554
KXHOODA-27FEBECVOL-65000000000,KXHOODA,yes,0.19,1.0000000000000009,0.4999999999999996,100.0,1000.0,923.0,77,0.25,162,1.002351194159138,30.78,0.03256501605455289,False,False,False,0.2025102452875839
KXAMZNCC-26SEP07-T106,KXAMZNCC,no,0.4,0.0,1.0,100.0,1000.0,195.0,805,0.25,81,1.0023511941591388,32.4,0.03093676525182527,True,False,False,0.19592623766568307
KXUST10AM-26AUG31-T4.66,KXUST10AM,no,0.4,0.0,1.0,100.0,1000.0,893.0,107,0.25,81,1.0023511941591388,32.4,0.03093676525182527,True,False,False,0.18979961954247268
KXWTIMIN-26AUG31-T75.00,KXWTIMIN,no,0.08,2.0000000000000004,0.2499999999999999,80.0,1000.0,920.0,80,0.25,406,1.0022835277417759,32.480000000000004,0.030858482996975856,False,False,False,0.23888665137470666
KXTRUMPACT-26AUG02-T7,KXTRUMPACT,yes,0.34,1.999999999999996,0.2500000000000006,100.0,300.0,103.11,196,0.25,97,1.0003093740332085,32.980000000000004,0.03033078756923009,True,False,False,0.14605167148527817
KXCOINBASE-26NOVMTU-7000000.0,KXCOINBASE,no,0.3,1.0000000000000009,0.4999999999999996,145.0,1000.0,939.75,60,0.25,112,1.0079443892750737,33.6,0.029998344918901,False,False,False,0.201333093841012
KXWTIMAX-26AUG31-T87.00,KXWTIMAX,yes,0.33,0.0,1.0,80.0,1000.0,514.0,486,0.25,102,1.0071587262404345,33.660000000000004,0.029921530785514985,True,False,False,0.2399734541969388
KXPOKEMON-26AUGMEGCHAYE-445.06,KXPOKEMON,no,0.72,1.0000000000000009,0.4999999999999996,345.0,1000.0,121.84,878,0.25,47,1.0104692465881466,33.839999999999996,0.02986020232234476,True,False,False,0.18288402409369517
KXGPT-ASTRA-26SEP01,KXGPT,no,0.06,3.0,0.125,115.0,1000.0,870.54,129,0.25,562,1.0010532511384405,33.72,0.029687225715849364,False,False,False,0.2376879490172219
KXCFILCC-26SEP07-T104,KXCFILCC,yes,0.42,0.0,1.0,100.0,1000.0,986.92,13,0.25,81,1.0023511941591388,34.019999999999996,0.02946358595411931,False,False,False,0.1959262376156332
KXWTIMIN-26AUG31-T73.50,KXWTIMIN,no,0.17,0.999999999999998,0.5000000000000007,80.0,1000.0,534.0,466,0.25,203,1.0022835277417776,34.510000000000005,0.029043278114800855,True,False,False,0.2388567980170461
KXSG-26NOVMARGIN-10,KXSG,yes,0.47,0.0,1.0,110.0,1000.0,100.0,900,0.25,74,1.008174386920981,34.78,0.02898718766305293,True,False,False,0.20177855597132366
KXUST10AM-26AUG31-T4.72,KXUST10AM,yes,0.43,0.0,1.0,100.0,1000.0,457.0,543,0.25,81,1.0023511941591388,34.83,0.028778386280767693,True,False,False,0.1897996195490661
KXUST5AM-26AUG31-T4.38,KXUST5AM,no,0.44,0.0,1.0,100.0,1000.0,610.0,390,0.25,81,1.0023511941591388,35.64,0.02812433204711388,True,False,False,0.18979961944359397
KXRAIN-26AUG07-PHIL,KXRAIN,no,0.22,1.0000000000000009,0.4999999999999996,100.0,1000.0,441.5,558,0.25,162,1.002351194159138,35.64,0.028124332047113863,True,False,False,0.5671733817518347
KXAMZNCC-26SEP07-T111,KXAMZNCC,yes,0.22,1.0000000000000009,0.4999999999999996,100.0,1000.0,967.0,33,0.25,162,1.002351194159138,35.64,0.028124332047113863,False,False,False,0.19597520699330942
KXUST10AM-26AUG31-T4.68,KXUST10AM,no,0.45,0.0,1.0,100.0,1000.0,983.0,17,0.25,81,1.0023511941591388,36.45,0.02749934689051135,False,False,False,0.18979961954453414
KXGRAB-26NOVMTU-56000000.0,KXGRAB,no,0.46,0.0,1.0,100.0,1000.0,617.09,382,0.25,81,1.0023511941591388,37.260000000000005,0.02690153500158719,True,False,False,0.2007870151824819
KXANFCC-26SEP07-T102,KXANFCC,yes,0.51,0.0,1.0,110.0,1000.0,737.66,262,0.25,74,1.008174386920981,37.74,0.02671368274830368,True,False,False,0.19689377461974994
KXWTIMAX-26AUG31-T86.00,KXWTIMAX,yes,0.37,0.0,1.0,80.0,1000.0,501.0,499,0.25,102,1.0071587262404345,37.74,0.026686770700594446,True,False,False,0.2399734541904006
KXDCGOLFVISITCOUNT-26AUG-1,KXDCGOLFVISITCOUNT,yes,0.03,5.0,0.03125,200.0,1000.0,877.4300000000001,122,0.25,1287,1.0004391982494258,38.61,0.025911401146061275,False,False,False,0.18425297951073583
KXCOINA-27FEBMTU-8000000.0,KXCOINA,no,0.7,0.0,1.0,145.0,1000.0,952.01,47,0.25,56,1.0079443892750746,39.199999999999996,0.02571286707334374,False,False,False,0.2029595434134464
KXWTIMAX-26AUG31-T85.50,KXWTIMAX,yes,0.39,0.0,1.0,80.0,1000.0,920.0,80,0.25,102,1.0071587262404345,39.78,0.025318218356974218,False,False,False,0.23997345418647614
KXALBUMRELEASEDATE-NEWFUTURE-26DEC01,KXALBUMRELEASEDATE,yes,0.17,1.9999999999999991,0.2500000000000001,135.0,1000.0,864.0,136,0.25,239,1.0008064766276874,40.63,0.02463220469179639,False,False,False,0.2444868249357645
KXCBDECISIONMEXICO-26DEC17-HOLD,KXCBDECISIONMEXICO,no,0.37,1.0000000000000009,0.4999999999999996,145.0,1000.0,25.01,974,0.25,112,1.0079443892750737,41.44,0.02432298236667649,True,False,False,0.22146799597991879
KXWENCC-26SEP07-T87,KXWENCC,yes,0.51,0.0,1.0,100.0,1000.0,869.0,131,0.25,81,1.0023511941591388,41.31,0.02426412960927472,True,False,False,0.19592623737065473
KXUST5AM-26AUG31-T4.44,KXUST5AM,no,0.54,0.0,1.0,100.0,1000.0,869.0,131,0.25,81,1.0023511941591388,43.74,0.022916122408759457,True,False,False,0.18979961944977225
KXALBUMRELEASEDATE-NEWFUTURE-27APR01,KXALBUMRELEASEDATE,yes,0.37,1.0000000000000009,0.4999999999999996,135.0,1000.0,995.0,5,0.25,120,1.0049627791563267,44.4,0.022634296827845197,False,False,False,0.24547910131732498
KXLULUCC-26SEP07-T84,KXLULUCC,yes,0.4,0.9999999999999952,0.5000000000000017,145.0,1000.0,873.79,126,0.25,112,1.0079443892750777,44.800000000000004,0.02249875868917584,True,False,False,0.1964590962317312
KXAPRPOTUS-26AUG07-39.2,KXAPRPOTUS,yes,0.29,3.0000000000000027,0.1249999999999997,125.0,300.0,269.41,30,0.25,155,1.0010333247222916,44.949999999999996,0.02226992935978402,False,False,False,0.15042412638162325
KXUST5AM-26AUG31-T4.46,KXUST5AM,no,0.58,0.0,1.0,100.0,1000.0,664.0,336,0.25,81,1.0023511941591388,46.98,0.021335700173672603,True,False,False,0.1897996194518337
KXSGFT-26SEP07-T110,KXSGFT,no,0.29,1.0000000000000009,0.4999999999999996,100.0,1000.0,989.0,11,0.25,162,1.002351194159138,46.98,0.021335700173672586,False,False,False,0.19286479113016813
KXANFCC-26SEP07-T98,KXANFCC,yes,0.64,0.0,1.0,110.0,1000.0,867.0,133,0.25,74,1.008174386920981,47.36,0.021287465940054498,True,False,False,0.196893774615778
KXVOTEPRIMARY-SCRSENS26RNORRNOR-20,KXVOTEPRIMARY,yes,0.6,0.0,1.0,100.0,1000.0,506.27,493,0.25,81,1.0023511941591388,48.6,0.02062451016788351,True,False,False,0.22920674198052307
KXRT-CLA-80,KXRT,no,0.6,0.0,1.0,100.0,1000.0,778.02,221,0.25,81,1.0023511941591388,48.6,0.02062451016788351,True,False,False,0.1943573186468907
KXHOODA-27FEBECVOL-60000000000,KXHOODA,no,0.6,0.0,1.0,100.0,1000.0,946.01,53,0.25,81,1.0023511941591388,48.6,0.02062451016788351,False,False,False,0.20245964302411382
KXSGA-27FEBMARGIN-11,KXSGA,no,0.3,1.0000000000000009,0.4999999999999996,100.0,1000.0,598.19,401,0.25,162,1.002351194159138,48.6,0.0206245101678835,True,False,False,0.2008371992015934
KXCOSTFT-26SEP07-T99,KXCOSTFT,no,0.61,0.0,1.0,100.0,1000.0,866.5,133,0.25,81,1.0023511941591388,49.41,0.02028640344381985,True,False,False,0.19281659910497417
