coin,wkey,ticker,day,hour,minute,secs,px,vol,frac_long,won,edge
BTC,26JUL230515,KXBTC15M-26JUL230515-15,2026-07-23,9,3,210.08893704414368,0.947,0.0,0.0,1,0.05300000000000005
BTC,26JUL230515,KXBTC15M-26JUL230515-15,2026-07-23,9,2,164.2238790988922,0.947,38057.889999999985,0.4898521699442614,1,0.05300000000000005
BTC,26JUL230545,KXBTC15M-26JUL230545-45,2026-07-23,9,3,202.66701698303223,0.85,23.02,0.0,1,0.15000000000000002
BTC,26JUL230545,KXBTC15M-26JUL230545-45,2026-07-23,9,2,179.80459809303284,0.87,4745.430000000003,0.2508750524188534,1,0.13
BTC,26JUL230645,KXBTC15M-26JUL230645-45,2026-07-23,10,3,194.68663692474365,0.78,0.0,0.0,1,0.21999999999999997
BTC,26JUL230645,KXBTC15M-26JUL230645-45,2026-07-23,10,2,179.67553091049194,0.82,8442.640000000003,0.36061350478049514,1,0.18000000000000005
BTC,26JUL230800,KXBTC15M-26JUL230800-00,2026-07-23,12,2,161.50694799423218,0.6699999999999999,800.02,0.0,1,0.33000000000000007
BTC,26JUL230815,KXBTC15M-26JUL230815-15,2026-07-23,12,3,192.93705892562866,0.913,0.0,0.0,1,0.08699999999999997
BTC,26JUL230815,KXBTC15M-26JUL230815-15,2026-07-23,12,2,179.9424729347229,0.921,22498.189999999988,0.40431296917663184,1,0.07899999999999996
BTC,26JUL230930,KXBTC15M-26JUL230930-30,2026-07-23,13,2,126.73710894584656,0.5700000000000001,0.0,0.0,1,0.42999999999999994
BTC,26JUL230945,KXBTC15M-26JUL230945-45,2026-07-23,13,2,154.36577606201172,0.921,0.0,0.0,1,0.07899999999999996
BTC,26JUL231030,KXBTC15M-26JUL231030-30,2026-07-23,14,2,173.14718198776245,0.948,7617.130000000005,0.407712616169082,1,0.052000000000000046
BTC,26JUL231045,KXBTC15M-26JUL231045-45,2026-07-23,14,2,159.38016390800476,0.8200000000000001,0.0,0.0,1,0.17999999999999994
BTC,26JUL231315,KXBTC15M-26JUL231315-15,2026-07-23,17,2,152.77769899368286,0.86,0.0,0.0,1,0.14
BTC,26JUL231500,KXBTC15M-26JUL231500-00,2026-07-23,19,2,133.58145999908447,0.947,84745.28999999992,0.5267108059928761,1,0.05300000000000005
BTC,26JUL231515,KXBTC15M-26JUL231515-15,2026-07-23,19,2,150.67287588119507,0.54,558.0,0.0,1,0.45999999999999996
BTC,26JUL231600,KXBTC15M-26JUL231600-00,2026-07-23,20,2,165.92755508422852,0.8,660.22,0.0,1,0.19999999999999996
BTC,26JUL231700,KXBTC15M-26JUL231700-00,2026-07-23,21,2,135.7962520122528,0.943,179234.37,0.32821450484078507,1,0.05700000000000005
BTC,26JUL231815,KXBTC15M-26JUL231815-15,2026-07-23,22,2,171.88302206993103,0.81,0.0,0.0,1,0.18999999999999995
BTC,26JUL231900,KXBTC15M-26JUL231900-00,2026-07-23,23,2,154.64982199668884,0.76,0.0,0.0,1,0.24
BTC,26JUL231915,KXBTC15M-26JUL231915-15,2026-07-23,23,2,150.31691908836365,0.923,0.0,0.0,1,0.07699999999999996
BTC,26JUL231930,KXBTC15M-26JUL231930-30,2026-07-23,23,2,140.47410702705383,0.83,0.0,0.0,1,0.17000000000000004
BTC,26JUL232030,KXBTC15M-26JUL232030-30,2026-07-24,0,2,155.0661211013794,0.72,1194.3400000000001,0.0,1,0.28
BTC,26JUL232045,KXBTC15M-26JUL232045-45,2026-07-24,0,2,125.3539469242096,0.943,154700.49000000005,0.46529432453639935,1,0.05700000000000005
BTC,26JUL232130,KXBTC15M-26JUL232130-30,2026-07-24,1,2,162.33038210868835,0.936,0.0,0.0,1,0.06399999999999995
BTC,26JUL232200,KXBTC15M-26JUL232200-00,2026-07-24,2,2,162.05693411827087,0.921,0.01,0.0,1,0.07899999999999996
BTC,26JUL232230,KXBTC15M-26JUL232230-30,2026-07-24,2,2,135.2926630973816,0.6699999999999999,153.88,0.0,1,0.33000000000000007
BTC,26JUL232345,KXBTC15M-26JUL232345-45,2026-07-24,3,2,128.9724040031433,0.87,0.0,0.0,1,0.13
BTC,26JUL240030,KXBTC15M-26JUL240030-30,2026-07-24,4,2,148.35707592964172,0.89,0.0,0.0,1,0.10999999999999999
BTC,26JUL240130,KXBTC15M-26JUL240130-30,2026-07-24,5,2,151.35418701171875,0.917,0.0,0.0,1,0.08299999999999996
BTC,26JUL240245,KXBTC15M-26JUL240245-45,2026-07-24,6,2,164.44087409973145,0.945,0.0,0.0,1,0.05500000000000005
BTC,26JUL240600,KXBTC15M-26JUL240600-00,2026-07-24,10,2,135.52503895759583,0.941,24769.149999999958,0.8383662741757398,1,0.05900000000000005
BTC,26JUL240630,KXBTC15M-26JUL240630-30,2026-07-24,10,2,126.45332908630371,0.56,242.07,0.0,1,0.43999999999999995
BTC,26JUL240645,KXBTC15M-26JUL240645-45,2026-07-24,10,2,155.2229950428009,0.915,0.0,0.0,1,0.08499999999999996
BTC,26JUL240815,KXBTC15M-26JUL240815-15,2026-07-24,12,2,166.5631968975067,0.6,2525.1000000000004,0.0,0,-0.6
BTC,26JUL240830,KXBTC15M-26JUL240830-30,2026-07-24,12,2,146.93951892852783,0.941,925.36,0.8161148093714878,0,-0.941
BTC,26JUL240930,KXBTC15M-26JUL240930-30,2026-07-24,13,2,165.65966510772705,0.88,785.13,0.0,1,0.12
BTC,26JUL241015,KXBTC15M-26JUL241015-15,2026-07-24,14,2,140.6210799217224,0.85,0.0,0.0,0,-0.85
BTC,26JUL241130,KXBTC15M-26JUL241130-30,2026-07-24,15,2,124.6639609336853,0.7,572.19,0.0,1,0.30000000000000004
BTC,26JUL241145,KXBTC15M-26JUL241145-45,2026-07-24,15,2,121.48850703239441,0.948,95975.0999999999,0.6459212858335139,1,0.052000000000000046
BTC,26JUL241200,KXBTC15M-26JUL241200-00,2026-07-24,16,2,176.19169306755066,0.63,7.62,0.0,1,0.37
BTC,26JUL241230,KXBTC15M-26JUL241230-30,2026-07-24,16,2,146.6449749469757,0.83,65.55000000000001,0.0,1,0.17000000000000004
BTC,26JUL241300,KXBTC15M-26JUL241300-00,2026-07-24,17,2,154.08040809631348,0.904,2774.57,0.0,1,0.09599999999999997
BTC,26JUL241315,KXBTC15M-26JUL241315-15,2026-07-24,17,2,169.86263704299927,0.92,350.06,0.0,1,0.07999999999999996
BTC,26JUL241345,KXBTC15M-26JUL241345-45,2026-07-24,17,2,149.11753797531128,0.86,1097.21,0.0,1,0.14
BTC,26JUL241545,KXBTC15M-26JUL241545-45,2026-07-24,19,2,158.7196729183197,0.88,27.09,0.0,1,0.12
BTC,26JUL241615,KXBTC15M-26JUL241615-15,2026-07-24,20,2,153.85381388664246,0.8200000000000001,0.0,0.0,1,0.17999999999999994
BTC,26JUL241715,KXBTC15M-26JUL241715-15,2026-07-24,21,2,138.37351894378662,0.83,88.18,0.0,1,0.17000000000000004
BTC,26JUL241730,KXBTC15M-26JUL241730-30,2026-07-24,21,2,174.82095503807068,0.948,15253.470000000003,0.7378963606313841,1,0.052000000000000046
BTC,26JUL241800,KXBTC15M-26JUL241800-00,2026-07-24,22,2,157.9570770263672,0.92,1296.58,0.0,1,0.07999999999999996
BTC,26JUL241815,KXBTC15M-26JUL241815-15,2026-07-24,22,2,120.16471004486084,0.94,75522.77000000005,0.6350306007049258,1,0.06000000000000005
BTC,26JUL241830,KXBTC15M-26JUL241830-30,2026-07-24,22,2,151.5613889694214,0.87,1672.84,0.0,1,0.13
BTC,26JUL242000,KXBTC15M-26JUL242000-00,2026-07-25,0,2,142.577574968338,0.9299999999999999,112687.39999999997,0.5072789859380912,1,0.07000000000000006
BTC,26JUL242115,KXBTC15M-26JUL242115-15,2026-07-25,1,2,150.65577507019043,0.948,2591.1800000000003,0.8038538426508386,1,0.052000000000000046
BTC,26JUL242130,KXBTC15M-26JUL242130-30,2026-07-25,1,2,139.79422211647034,0.63,0.0,0.0,1,0.37
BTC,26JUL242230,KXBTC15M-26JUL242230-30,2026-07-25,2,2,165.94010996818542,0.89,0.0,0.0,1,0.10999999999999999
BTC,26JUL242345,KXBTC15M-26JUL242345-45,2026-07-25,3,2,147.38087606430054,0.84,278.23,0.0,1,0.16000000000000003
BTC,26JUL250200,KXBTC15M-26JUL250200-00,2026-07-25,6,2,153.3111469745636,0.949,49506.65000000001,0.9503814134060778,1,0.051000000000000045
BTC,26JUL250215,KXBTC15M-26JUL250215-15,2026-07-25,6,3,183.98896408081055,0.946,500.0,1.0,1,0.05400000000000005
BTC,26JUL250245,KXBTC15M-26JUL250245-45,2026-07-25,6,2,160.5905900001526,0.926,0.0,0.0,1,0.07399999999999995
BTC,26JUL250315,KXBTC15M-26JUL250315-15,2026-07-25,7,2,168.8641219139099,0.904,0.0,0.0,1,0.09599999999999997
BTC,26JUL250330,KXBTC15M-26JUL250330-30,2026-07-25,7,2,177.9210329055786,0.78,47.07,0.0,1,0.21999999999999997
BTC,26JUL250430,KXBTC15M-26JUL250430-30,2026-07-25,8,2,165.1555459499359,0.947,18404.28000000001,0.7153624048319195,1,0.05300000000000005
BTC,26JUL250445,KXBTC15M-26JUL250445-45,2026-07-25,8,2,178.62791800498962,0.926,0.0,0.0,1,0.07399999999999995
BTC,26JUL250515,KXBTC15M-26JUL250515-15,2026-07-25,9,2,152.90911388397217,0.74,5.17,0.0,0,-0.74
BTC,26JUL250630,KXBTC15M-26JUL250630-30,2026-07-25,10,2,159.74091506004333,0.5900000000000001,0.0,0.0,1,0.4099999999999999
BTC,26JUL250645,KXBTC15M-26JUL250645-45,2026-07-25,10,2,152.10526990890503,0.88,0.0,0.0,1,0.12
BTC,26JUL250715,KXBTC15M-26JUL250715-15,2026-07-25,11,2,174.8957290649414,0.8200000000000001,0.0,0.0,0,-0.8200000000000001
BTC,26JUL250730,KXBTC15M-26JUL250730-30,2026-07-25,11,2,155.04886889457703,0.75,12.51,0.0,1,0.25
BTC,26JUL250745,KXBTC15M-26JUL250745-45,2026-07-25,11,2,153.7167239189148,0.907,0.0,0.0,1,0.09299999999999997
BTC,26JUL250800,KXBTC15M-26JUL250800-00,2026-07-25,12,2,159.1646809577942,0.902,0.0,0.0,1,0.09799999999999998
BTC,26JUL250815,KXBTC15M-26JUL250815-15,2026-07-25,12,2,168.83568000793457,0.5800000000000001,5088.040000000001,0.0,1,0.41999999999999993
BTC,26JUL250830,KXBTC15M-26JUL250830-30,2026-07-25,12,2,169.31591391563416,0.74,0.0,0.0,0,-0.74
BTC,26JUL250900,KXBTC15M-26JUL250900-00,2026-07-25,13,2,171.84426188468933,0.93,486.85999999999996,0.0,1,0.06999999999999995
BTC,26JUL250930,KXBTC15M-26JUL250930-30,2026-07-25,13,2,167.5492959022522,0.58,2016.08,0.0,1,0.42000000000000004
BTC,26JUL251015,KXBTC15M-26JUL251015-15,2026-07-25,14,2,152.95530700683594,0.87,402.13,0.0,1,0.13
BTC,26JUL251045,KXBTC15M-26JUL251045-45,2026-07-25,14,2,173.0992751121521,0.949,9747.610000000002,0.6410781719826705,1,0.051000000000000045
BTC,26JUL251145,KXBTC15M-26JUL251145-45,2026-07-25,15,3,183.65763592720032,0.87,268.55,0.0,1,0.13
BTC,26JUL251145,KXBTC15M-26JUL251145-45,2026-07-25,15,2,179.99846196174622,0.88,5830.450000000003,0.5137013438070818,1,0.12
BTC,26JUL251345,KXBTC15M-26JUL251345-45,2026-07-25,17,2,136.32631611824036,0.946,104266.19999999992,0.6026132150207841,1,0.05400000000000005
BTC,26JUL251430,KXBTC15M-26JUL251430-30,2026-07-25,18,2,159.71165704727173,0.913,0.0,0.0,1,0.08699999999999997
BTC,26JUL251530,KXBTC15M-26JUL251530-30,2026-07-25,19,2,157.84127497673035,0.6599999999999999,0.0,0.0,1,0.3400000000000001
BTC,26JUL251545,KXBTC15M-26JUL251545-45,2026-07-25,19,2,179.13969111442566,0.924,3249.1900000000005,0.5688617778584816,1,0.07599999999999996
BTC,26JUL251600,KXBTC15M-26JUL251600-00,2026-07-25,20,2,139.5166780948639,0.5800000000000001,0.0,0.0,1,0.41999999999999993
BTC,26JUL251615,KXBTC15M-26JUL251615-15,2026-07-25,20,2,153.92044305801392,0.9410000000000001,1789.28,0.0,1,0.05899999999999994
BTC,26JUL251700,KXBTC15M-26JUL251700-00,2026-07-25,21,2,174.74332404136658,0.913,95.16,0.0,1,0.08699999999999997
BTC,26JUL251730,KXBTC15M-26JUL251730-30,2026-07-25,21,2,162.42601609230042,0.51,0.0,0.0,0,-0.51
BTC,26JUL251830,KXBTC15M-26JUL251830-30,2026-07-25,22,2,157.78655910491943,0.84,0.0,0.0,1,0.16000000000000003
BTC,26JUL251900,KXBTC15M-26JUL251900-00,2026-07-25,23,2,179.08940601348877,0.934,1754.3100000000002,0.6545251409386026,1,0.06599999999999995
BTC,26JUL251915,KXBTC15M-26JUL251915-15,2026-07-25,23,2,152.8801839351654,0.84,0.0,0.0,1,0.16000000000000003
BTC,26JUL251930,KXBTC15M-26JUL251930-30,2026-07-25,23,2,153.98560190200806,0.949,33653.04999999997,0.6752145793620492,1,0.051000000000000045
BTC,26JUL251945,KXBTC15M-26JUL251945-45,2026-07-25,23,2,169.64384007453918,0.77,0.0,0.0,1,0.22999999999999998
BTC,26JUL252000,KXBTC15M-26JUL252000-00,2026-07-26,0,2,172.98379802703857,0.946,16259.540000000008,0.679248613429408,1,0.05400000000000005
BTC,26JUL252115,KXBTC15M-26JUL252115-15,2026-07-26,1,2,147.17926692962646,0.74,610.1800000000001,0.0,1,0.26
BTC,26JUL252145,KXBTC15M-26JUL252145-45,2026-07-26,1,2,152.98774099349976,0.88,0.0,0.0,1,0.12
BTC,26JUL252200,KXBTC15M-26JUL252200-00,2026-07-26,2,2,138.68725490570068,0.74,0.0,0.0,1,0.26
BTC,26JUL252215,KXBTC15M-26JUL252215-15,2026-07-26,2,2,133.38686203956604,0.82,0.0,0.0,1,0.18000000000000005
BTC,26JUL252315,KXBTC15M-26JUL252315-15,2026-07-26,3,2,142.09592294692993,0.78,0.0,0.0,1,0.21999999999999997
BTC,26JUL252330,KXBTC15M-26JUL252330-30,2026-07-26,3,2,142.97767901420593,0.949,40104.47000000002,0.46624528387982644,1,0.051000000000000045
BTC,26JUL260000,KXBTC15M-26JUL260000-00,2026-07-26,4,2,151.5186219215393,0.88,13.15,0.0,1,0.12
BTC,26JUL260045,KXBTC15M-26JUL260045-45,2026-07-26,4,2,170.90008997917175,0.88,0.0,0.0,1,0.12
BTC,26JUL260115,KXBTC15M-26JUL260115-15,2026-07-26,5,2,147.499675989151,0.63,0.0,0.0,1,0.37
BTC,26JUL260400,KXBTC15M-26JUL260400-00,2026-07-26,8,2,157.84678888320923,0.69,464.92999999999995,0.0,0,-0.69
BTC,26JUL260415,KXBTC15M-26JUL260415-15,2026-07-26,8,2,170.28066396713257,0.94,0.0,0.0,1,0.06000000000000005
BTC,26JUL260430,KXBTC15M-26JUL260430-30,2026-07-26,8,2,156.62394404411316,0.54,679.71,0.0,1,0.45999999999999996
BTC,26JUL260515,KXBTC15M-26JUL260515-15,2026-07-26,9,3,213.4888379573822,0.9,6.0,0.0,1,0.09999999999999998
BTC,26JUL260515,KXBTC15M-26JUL260515-15,2026-07-26,9,2,179.93196511268616,0.903,19952.729999999963,0.5859458830946956,1,0.09699999999999998
BTC,26JUL260545,KXBTC15M-26JUL260545-45,2026-07-26,9,3,185.43626308441162,0.82,0.0,0.0,1,0.18000000000000005
BTC,26JUL260545,KXBTC15M-26JUL260545-45,2026-07-26,9,2,179.97575211524963,0.8,3003.990000000002,0.8900562252204565,1,0.19999999999999996
BTC,26JUL260600,KXBTC15M-26JUL260600-00,2026-07-26,10,2,171.54807710647583,0.8200000000000001,0.0,0.0,1,0.17999999999999994
BTC,26JUL260630,KXBTC15M-26JUL260630-30,2026-07-26,10,3,215.4135069847107,0.928,824.98,0.0,1,0.07199999999999995
BTC,26JUL260630,KXBTC15M-26JUL260630-30,2026-07-26,10,2,179.6114740371704,0.945,21575.109999999982,0.27339930132453594,1,0.05500000000000005
BTC,26JUL260715,KXBTC15M-26JUL260715-15,2026-07-26,11,3,215.61224794387817,0.75,0.0,0.0,1,0.25
BTC,26JUL260715,KXBTC15M-26JUL260715-15,2026-07-26,11,2,179.89947390556335,0.77,30240.39999999995,0.49487506779010965,1,0.22999999999999998
BTC,26JUL260730,KXBTC15M-26JUL260730-30,2026-07-26,11,3,186.59363102912903,0.79,20.85,0.0,1,0.20999999999999996
BTC,26JUL260730,KXBTC15M-26JUL260730-30,2026-07-26,11,2,179.61433506011963,0.79,24167.319999999985,0.1616348027005064,1,0.20999999999999996
BTC,26JUL260800,KXBTC15M-26JUL260800-00,2026-07-26,12,3,186.16488695144653,0.84,99.06,0.0,1,0.16000000000000003
BTC,26JUL260800,KXBTC15M-26JUL260800-00,2026-07-26,12,2,178.9927179813385,0.84,2875.62,0.2372879587706303,1,0.16000000000000003
BTC,26JUL261100,KXBTC15M-26JUL261100-00,2026-07-26,15,2,125.8524899482727,0.5,0.0,0.0,1,0.5
BTC,26JUL261315,KXBTC15M-26JUL261315-15,2026-07-26,17,2,123.82259607315063,0.55,0.08,0.0,1,0.44999999999999996
BTC,26JUL261415,KXBTC15M-26JUL261415-15,2026-07-26,18,2,150.46391701698303,0.87,0.0,0.0,1,0.13
BTC,26JUL261430,KXBTC15M-26JUL261430-30,2026-07-26,18,2,172.07940793037415,0.71,33.04,0.0,1,0.29000000000000004
BTC,26JUL261445,KXBTC15M-26JUL261445-45,2026-07-26,18,2,175.15060591697693,0.94,106.4,0.0,1,0.06000000000000005
BTC,26JUL261545,KXBTC15M-26JUL261545-45,2026-07-26,19,2,151.2611219882965,0.82,0.0,0.0,1,0.18000000000000005
BTC,26JUL261645,KXBTC15M-26JUL261645-45,2026-07-26,20,2,154.39078092575073,0.86,0.0,0.0,1,0.14
BTC,26JUL261800,KXBTC15M-26JUL261800-00,2026-07-26,22,2,150.2317600250244,0.948,51331.01000000002,0.7275804625702861,1,0.052000000000000046
BTC,26JUL261830,KXBTC15M-26JUL261830-30,2026-07-26,22,2,125.40938997268677,0.71,0.0,0.0,1,0.29000000000000004
BTC,26JUL262100,KXBTC15M-26JUL262100-00,2026-07-27,1,2,167.401034116745,0.949,15767.51,0.7595390775081163,1,0.051000000000000045
BTC,26JUL262115,KXBTC15M-26JUL262115-15,2026-07-27,1,2,155.96713089942932,0.69,80.0,0.0,1,0.31000000000000005
BTC,26JUL262130,KXBTC15M-26JUL262130-30,2026-07-27,1,2,137.7320249080658,0.61,275.42,0.0,1,0.39
BTC,26JUL270130,KXBTC15M-26JUL270130-30,2026-07-27,5,2,162.22810697555542,0.85,95.43,0.0,1,0.15000000000000002
BTC,26JUL270145,KXBTC15M-26JUL270145-45,2026-07-27,5,2,124.73724699020386,0.917,0.0,0.0,1,0.08299999999999996
BTC,26JUL270200,KXBTC15M-26JUL270200-00,2026-07-27,6,2,163.6404049396515,0.87,0.0,0.0,1,0.13
BTC,26JUL270245,KXBTC15M-26JUL270245-45,2026-07-27,6,2,169.4420669078827,0.82,3530.7699999999995,0.0,1,0.18000000000000005
BTC,26JUL270315,KXBTC15M-26JUL270315-15,2026-07-27,7,2,120.55254888534546,0.8,0.0,0.0,0,-0.8
BTC,26JUL270330,KXBTC15M-26JUL270330-30,2026-07-27,7,2,135.1965470314026,0.6799999999999999,333.36,0.0,1,0.32000000000000006
BTC,26JUL270400,KXBTC15M-26JUL270400-00,2026-07-27,8,2,167.08949899673462,0.56,121.34,0.0,1,0.43999999999999995
BTC,26JUL270430,KXBTC15M-26JUL270430-30,2026-07-27,8,2,136.00952005386353,0.948,68251.16000000003,0.6265311827667103,1,0.052000000000000046
BTC,26JUL270500,KXBTC15M-26JUL270500-00,2026-07-27,9,2,163.36342811584473,0.69,646.8,0.0,1,0.31000000000000005
BTC,26JUL270515,KXBTC15M-26JUL270515-15,2026-07-27,9,3,192.33759999275208,0.88,0.0,0.0,1,0.12
BTC,26JUL270515,KXBTC15M-26JUL270515-15,2026-07-27,9,2,179.90801095962524,0.9,13434.400000000003,0.733166349074019,1,0.09999999999999998
BTC,26JUL270545,KXBTC15M-26JUL270545-45,2026-07-27,9,2,159.2717878818512,0.945,201.54000000000002,0.0,1,0.05500000000000005
BTC,26JUL270745,KXBTC15M-26JUL270745-45,2026-07-27,11,2,157.57782292366028,0.5900000000000001,2309.75,0.0,1,0.4099999999999999
BTC,26JUL270845,KXBTC15M-26JUL270845-45,2026-07-27,12,2,150.11593198776245,0.52,57.370000000000005,0.0,1,0.48
BTC,26JUL270900,KXBTC15M-26JUL270900-00,2026-07-27,13,2,178.88687205314636,0.949,6792.630000000001,0.6199881341983886,1,0.051000000000000045
BTC,26JUL270915,KXBTC15M-26JUL270915-15,2026-07-27,13,2,171.0145230293274,0.72,13.53,0.0,1,0.28
BTC,26JUL270930,KXBTC15M-26JUL270930-30,2026-07-27,13,2,162.36872005462646,0.87,0.0,0.0,1,0.13
BTC,26JUL271015,KXBTC15M-26JUL271015-15,2026-07-27,14,2,150.76607704162598,0.911,1255.45,0.0,1,0.08899999999999997
BTC,26JUL271115,KXBTC15M-26JUL271115-15,2026-07-27,15,2,164.47903895378113,0.54,0.0,0.0,0,-0.54
BTC,26JUL271145,KXBTC15M-26JUL271145-45,2026-07-27,15,3,183.56824588775635,0.926,0.0,0.0,1,0.07399999999999995
BTC,26JUL271145,KXBTC15M-26JUL271145-45,2026-07-27,15,2,179.6907970905304,0.909,9700.590000000002,0.5422917575116564,1,0.09099999999999997
BTC,26JUL271200,KXBTC15M-26JUL271200-00,2026-07-27,16,2,141.51512598991394,0.58,2927.01,0.0,0,-0.58
BTC,26JUL271315,KXBTC15M-26JUL271315-15,2026-07-27,17,2,150.08085894584656,0.907,0.01,0.0,1,0.09299999999999997
BTC,26JUL271415,KXBTC15M-26JUL271415-15,2026-07-27,18,2,153.58468794822693,0.948,48857.239999999976,0.6087816258143116,1,0.052000000000000046
BTC,26JUL271445,KXBTC15M-26JUL271445-45,2026-07-27,18,2,173.26687598228455,0.75,0.0,0.0,1,0.25
BTC,26JUL271630,KXBTC15M-26JUL271630-30,2026-07-27,20,2,169.51553392410278,0.923,34.26,0.0,1,0.07699999999999996
BTC,26JUL271745,KXBTC15M-26JUL271745-45,2026-07-27,21,2,154.6011049747467,0.927,0.0,0.0,1,0.07299999999999995
BTC,26JUL271800,KXBTC15M-26JUL271800-00,2026-07-27,22,2,178.22486090660095,0.87,0.0,0.0,1,0.13
BTC,26JUL271930,KXBTC15M-26JUL271930-30,2026-07-27,23,2,142.6467409133911,0.945,46184.94999999999,0.546648421184823,1,0.05500000000000005
BTC,26JUL272045,KXBTC15M-26JUL272045-45,2026-07-28,0,2,137.8716549873352,0.84,17.46,0.0,1,0.16000000000000003
BTC,26JUL272130,KXBTC15M-26JUL272130-30,2026-07-28,1,2,164.7898519039154,0.915,86.20000000000002,0.0,1,0.08499999999999996
BTC,26JUL272200,KXBTC15M-26JUL272200-00,2026-07-28,2,2,151.5556058883667,0.87,560.24,0.0,1,0.13
BTC,26JUL272330,KXBTC15M-26JUL272330-30,2026-07-28,3,2,152.67594003677368,0.75,0.0,0.0,1,0.25
BTC,26JUL280030,KXBTC15M-26JUL280030-30,2026-07-28,4,2,164.32922101020813,0.52,1838.8,0.0,1,0.48
BTC,26JUL280330,KXBTC15M-26JUL280330-30,2026-07-28,7,2,131.0273621082306,0.52,0.0,0.0,1,0.48
BTC,26JUL280400,KXBTC15M-26JUL280400-00,2026-07-28,8,2,176.59508395195007,0.949,10371.08,0.5225424931636821,1,0.051000000000000045
BTC,26JUL280445,KXBTC15M-26JUL280445-45,2026-07-28,8,2,178.00633907318115,0.6,6954.85,0.0,1,0.4
BTC,26JUL280530,KXBTC15M-26JUL280530-30,2026-07-28,9,2,172.32456707954407,0.926,733.69,0.0,1,0.07399999999999995
BTC,26JUL280615,KXBTC15M-26JUL280615-15,2026-07-28,10,3,190.44404101371765,0.85,0.0,0.0,1,0.15000000000000002
BTC,26JUL280615,KXBTC15M-26JUL280615-15,2026-07-28,10,2,179.54762601852417,0.87,35088.950000000004,0.13167136662681558,1,0.13
BTC,26JUL280630,KXBTC15M-26JUL280630-30,2026-07-28,10,3,190.18852996826172,0.89,0.0,0.0,0,-0.89
BTC,26JUL280630,KXBTC15M-26JUL280630-30,2026-07-28,10,2,179.68295788764954,0.88,8247.04,0.5357000814837809,0,-0.88
BTC,26JUL280700,KXBTC15M-26JUL280700-00,2026-07-28,11,2,151.46722888946533,0.56,184.0,0.0,1,0.43999999999999995
BTC,26JUL280745,KXBTC15M-26JUL280745-45,2026-07-28,11,2,174.80393505096436,0.904,1341.99,0.0,1,0.09599999999999997
BTC,26JUL280815,KXBTC15M-26JUL280815-15,2026-07-28,12,3,194.29666805267334,0.74,10.0,0.0,1,0.26
BTC,26JUL280815,KXBTC15M-26JUL280815-15,2026-07-28,12,2,179.96213698387146,0.76,21725.559999999994,0.664579417055303,1,0.24
BTC,26JUL280830,KXBTC15M-26JUL280830-30,2026-07-28,12,2,165.62569093704224,0.94,0.0,0.0,1,0.06000000000000005
BTC,26JUL280845,KXBTC15M-26JUL280845-45,2026-07-28,12,2,121.16201090812683,0.53,0.0,0.0,1,0.47
BTC,26JUL280915,KXBTC15M-26JUL280915-15,2026-07-28,13,2,160.7884271144867,0.948,25686.169999999995,0.5716854634225347,1,0.052000000000000046
BTC,26JUL281000,KXBTC15M-26JUL281000-00,2026-07-28,14,2,159.32084488868713,0.89,220.0,0.0,1,0.10999999999999999
BTC,26JUL281115,KXBTC15M-26JUL281115-15,2026-07-28,15,2,140.26658296585083,0.89,0.0,0.0,1,0.10999999999999999
BTC,26JUL281145,KXBTC15M-26JUL281145-45,2026-07-28,15,2,151.28229904174805,0.949,69869.86,0.5033993198211648,1,0.051000000000000045
BTC,26JUL281200,KXBTC15M-26JUL281200-00,2026-07-28,16,2,144.44493293762207,0.55,509.65999999999997,0.0,1,0.44999999999999996
BTC,26JUL281215,KXBTC15M-26JUL281215-15,2026-07-28,16,2,160.94064807891846,0.94,1259.26,0.9944411797404825,1,0.06000000000000005
BTC,26JUL281230,KXBTC15M-26JUL281230-30,2026-07-28,16,2,161.55351495742798,0.77,146.53000000000003,0.0,1,0.22999999999999998
BTC,26JUL281245,KXBTC15M-26JUL281245-45,2026-07-28,16,2,168.8153269290924,0.937,0.0,0.0,1,0.06299999999999994
BTC,26JUL281330,KXBTC15M-26JUL281330-30,2026-07-28,17,2,159.22687411308289,0.917,500.0,0.0,1,0.08299999999999996
BTC,26JUL281415,KXBTC15M-26JUL281415-15,2026-07-28,18,2,173.40340900421143,0.914,0.0,0.0,1,0.08599999999999997
BTC,26JUL281445,KXBTC15M-26JUL281445-45,2026-07-28,18,2,150.86083602905273,0.919,108.24,0.0,1,0.08099999999999996
BTC,26JUL281500,KXBTC15M-26JUL281500-00,2026-07-28,19,2,152.2595338821411,0.948,86598.79999999997,0.35904977898077123,1,0.052000000000000046
BTC,26JUL281530,KXBTC15M-26JUL281530-30,2026-07-28,19,2,120.76257491111755,0.86,0.0,0.0,1,0.14
BTC,26JUL281545,KXBTC15M-26JUL281545-45,2026-07-28,19,2,153.36868500709534,0.56,0.0,0.0,1,0.43999999999999995
BTC,26JUL281645,KXBTC15M-26JUL281645-45,2026-07-28,20,2,150.69352507591248,0.81,0.0,0.0,1,0.18999999999999995
BTC,26JUL281730,KXBTC15M-26JUL281730-30,2026-07-28,21,2,152.9553918838501,0.909,0.0,0.0,1,0.09099999999999997
BTC,26JUL281800,KXBTC15M-26JUL281800-00,2026-07-28,22,2,125.70480394363403,0.943,0.0,0.0,1,0.05700000000000005
